image_id,file_path,asset_id,asset_type,component,defect_types,primary_defect_type,severity_label,location_on_asset,annotation_count,has_annotations,coco_image_id,width,height,notes
REAL-BRIDGE-IMG-0420,data/bridge_image/Image_-302-_jpg.rf.U3XlUb3VV1GoKErUdu0p.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,1,true,420,768,768,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0421,data/bridge_image/3142.rf.qqglBLVpXe6HRwvFyf27.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,421,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0422,data/bridge_image/Image_-313-_jpg.rf.Mngl0UPTyHOZk0gOsjCd.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,1,true,422,768,768,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0423,data/bridge_image/Image_155_2613489_jpg.rf.hxyAxd8RS7SypMQGhi7u.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,3,true,423,666,1000,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0424,data/bridge_image/3579.rf.OWyQy0KY6pJqQN9EuewU.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,424,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0425,data/bridge_image/2096.rf.KTh43kUKsukzsARe9vd1.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,425,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0426,data/bridge_image/3438.rf.KcPeWshWPrqkYkpm1zEL.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,426,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0427,data/bridge_image/Image_mine-37-_jpg.rf.RTuAMJR9e2KIgGyy9apS.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,1,true,427,4032,3024,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0428,data/bridge_image/103_78a5bcdf-0614-11ec-9a57-a85e4515a1df_jpg.rf.Rtbvy7CeBmqrFI1MoCdd.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,2,true,428,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0429,data/bridge_image/1933.rf.vFnTXhDsOOFMZXqqyQkR.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,3,true,429,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0430,data/bridge_image/1717.rf.vgxXppJWotEaSJ8dwkGU.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,2,true,430,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0431,data/bridge_image/104_298e45f6-c930-4d0f-8c24-92e04728ced1_jpg.rf.wN7YECZt08OxqNnnJoft.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,2,true,431,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0432,data/bridge_image/2404.rf.y8NiiB1eNkNJrHSQRCoN.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,432,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0433,data/bridge_image/3074.rf.y9ABJYxVDzIwv4lmWfLz.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,433,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0434,data/bridge_image/3100.rf.W20fwyRmt4tu7ktuiYGt.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,434,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0435,data/bridge_image/Image_mine-22-_jpg.rf.OMbZmLXo0zm17x6Mc2JL.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,2,true,435,4032,3024,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0436,data/bridge_image/Image_mine-8-_jpg.rf.LJRpmFkigELzxx8wQ7Zj.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,1,true,436,4032,3024,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0437,data/bridge_image/103_78aa77df-0614-11ec-965e-a85e4515a1df_jpg.rf.CGsvVap8yfQ3gCFLyyJM.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,1,true,437,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0438,data/bridge_image/Image_-364-_jpg.rf.MVMPnEJ039DDcKELtGdt.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,spalling,high,visible bridge surface,1,true,438,256,256,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0439,data/bridge_image/3421.rf.eaKdp4AslxGMabyXmuvh.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,2,true,439,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0440,data/bridge_image/Image_-289-_jpg.rf.qfuoMbVKCldHuhkyqQq7.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,2,true,440,768,768,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0441,data/bridge_image/104_9a4ba031-2548-4e06-af67-bd55149b8195_jpg.rf.9vVzhIUJSEELfsJb1B8J.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,441,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0442,data/bridge_image/exposure-92-_jpg.rf.iBaXogleZQhSBrgM6LFX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,442,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0443,data/bridge_image/Image_-797-_jpg.rf.FnLFiskcUTVhx2Q0uwSZ.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,spalling,high,visible bridge surface,1,true,443,448,448,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0444,data/bridge_image/Image_-511-_jpg.rf.K9AzAO17fX1Is96LvI3e.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,spalling,high,visible bridge surface,1,true,444,448,448,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0445,data/bridge_image/3053.rf.iiWW9FxXMuZrk75Qj7Sy.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,445,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0446,data/bridge_image/104_10c7f817-5e7d-4efb-a6aa-f54578fe8cca_jpg.rf.UGnmdxpqYdiIVpmTlSgK.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,446,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0447,data/bridge_image/Image_-140-_jpg.rf.uL0DytWJK9kqygDnOoyk.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,1,true,447,768,768,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0448,data/bridge_image/3265.rf.vQ9Cfhwe3QlxlOal6jyC.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,448,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0449,data/bridge_image/104_9e0e7026-c0d4-4ca3-b617-fd7f9ed2f9d0_jpg.rf.vRZx8oNZdXVEUHCWYoOx.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,449,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0450,data/bridge_image/103_28cccd2e-7650-4273-9bda-641af67bb458_jpg.rf.xhcvvb35H4BtFzodnvp5.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,1,true,450,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0451,data/bridge_image/3557.rf.uXfDaKbSoPoA5OTQVDAG.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,451,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0452,data/bridge_image/103_60f3b2ed-3596-4572-a1c5-9ebd56937dd3_jpg.rf.n5IFa3Ujh8qZJWlxnT75.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,1,true,452,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0453,data/bridge_image/103_86b78b5b-f178-4e8b-ab9d-5483d1bd892c_jpg.rf.KQ6Ybl7xTVWP3Ds5d0fD.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,17,true,453,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0454,data/bridge_image/3134.rf.WG0ECQaitagGYK2czzrs.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,454,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0455,data/bridge_image/104_660f04f9-6f3f-45b8-b793-232fb638fd89_jpg.rf.WqxI6tmlJ3Qjt4ZiIb1M.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,455,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0456,data/bridge_image/Image_-756-_jpg.rf.YerHTFisuo91TTRAxqQn.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,1,true,456,271,424,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0457,data/bridge_image/104_9f1899a0-0917-49ac-acd8-27e3f516024e_jpg.rf.qouscnnEIJ1Om0470ZXX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,2,true,457,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0458,data/bridge_image/Image_mine-25-_jpg.rf.tbiZUNuebRwJfrLvDl9W.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,6,true,458,4032,3024,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0459,data/bridge_image/104_032324b3-95cc-4222-8a62-cfa60ac43336_jpg.rf.SEoB8SFoEOYWLkp4oTSg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,459,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0460,data/bridge_image/103_78a98d32-0614-11ec-8176-a85e4515a1df_jpg.rf.uOX6S9dJDsgmZr1WaiXH.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,1,true,460,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0461,data/bridge_image/104_9d0561b7-28a8-407f-b31a-be0a97f6bcb3_jpg.rf.SIQAnPEZB4ms9BbaPrH4.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,461,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0462,data/bridge_image/104_752bc2e1-7b47-46a9-bf39-ee5966b32ec5_jpg.rf.u60ul2YLGPQUhA8ulnF0.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,462,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0463,data/bridge_image/Image_mine-50-_jpg.rf.uAlnzhAWnqxerGdS2QMq.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,1,true,463,3024,4032,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0464,data/bridge_image/1647.rf.Uv0mK0Dx6StAR8TrJYW5.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,464,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0465,data/bridge_image/103_39fc6ec9-93b7-4926-95fb-9bd3ca2bf4e7_jpg.rf.yk5RV2DplGPXLlWOzz3S.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,2,true,465,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0466,data/bridge_image/103_87d761fb-94ef-4682-a135-e86304924555_jpg.rf.j9kPqCYbnP9tOUyzEXvf.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,3,true,466,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0467,data/bridge_image/103_99ce84ce-d701-43d1-9307-7c26bf02b155_jpg.rf.J04mEgydNmJ4usmnk6ff.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,4,true,467,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0468,data/bridge_image/Image_-389-_jpg.rf.jv2LzQabZav7qHUJHj1e.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,spalling,high,visible bridge surface,1,true,468,256,256,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0469,data/bridge_image/Image_mine-11-_jpg.rf.VV2sBvTEmdpmoZ6p9qVS.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,3,true,469,4032,3024,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0470,data/bridge_image/664_png.rf.TMilt9LjeGXlvNKGoNlT.png,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,470,1024,1024,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0471,data/bridge_image/Image_-606-_jpg.rf.k7R1saxEMZPxyUJ3FAXW.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,1,true,471,1200,900,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0472,data/bridge_image/Image_-432-_jpg.rf.vmYbDmaDHedY94kBfHUe.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,spalling,high,visible bridge surface,3,true,472,448,448,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0473,data/bridge_image/103_8bec631a-6346-4e7f-965a-f16eaa415b96_jpg.rf.w6JlVEU4LZmffMc3R9wX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,11,true,473,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0474,data/bridge_image/103_8d05cdb5-adf7-44de-9e7a-14c700e47f29_jpg.rf.IAZxKnnnVQLlQs8UHolP.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,4,true,474,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0475,data/bridge_image/103_020d6298-520a-4c41-b9e7-463bdb5332ec_jpg.rf.D1NTlwrtVhE2aHcbDZer.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,1,true,475,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0476,data/bridge_image/103_40fa0124-ca39-43f2-8502-a730597c8656_jpg.rf.XvJeAQOUwhBmxYnUGFDD.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,1,true,476,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0477,data/bridge_image/103_9d3ca37d-b466-4673-9dc5-341a52eb04ee_jpg.rf.WFfhUFq1ahXc9VCOmW6G.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,6,true,477,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0478,data/bridge_image/103_8bed1c87-5f18-4e5a-bad7-f0b4898c3466_jpg.rf.XdL5gbiWXgElhc3tyf6q.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,1,true,478,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0479,data/bridge_image/103_8c6b05d5-7ab2-4e58-97e7-9973da5f975d_jpg.rf.rKvWH34Ub28KJoavypXD.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,5,true,479,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0480,data/bridge_image/Image_-744-_jpg.rf.N8L926ylhu3sz6qzsQf9.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,1,true,480,958,596,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0481,data/bridge_image/Image_-113-_jpg.rf.7JcPI9AyNNIVxXOOxpWg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,2,true,481,768,768,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0482,data/bridge_image/1680.rf.qKlHB3bnvG7R823A8ef5.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,2,true,482,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0483,data/bridge_image/104_7f43006b-91f8-4155-9722-773a48faa5fa_jpg.rf.xcw24QLIdJIPJTHeJ1Ti.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,2,true,483,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0484,data/bridge_image/104_48f3b0c4-6a3f-450e-abaf-670b20f7b558_jpg.rf.xoftCEjDAUUe09AEvLF1.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,2,true,484,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0485,data/bridge_image/103_78aac5f3-0614-11ec-9fd5-a85e4515a1df_jpg.rf.QK7cYShRWer8LZWErd2P.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,3,true,485,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0486,data/bridge_image/103_93c93aae-d42d-4e91-b823-c7186bf8c060_jpg.rf.MrqLZ4O54V1afebj2yB1.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,3,true,486,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0487,data/bridge_image/103_78a80683-0614-11ec-a9ea-a85e4515a1df_jpg.rf.ARM82Vq2bREeRXvhpUE5.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,7,true,487,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0488,data/bridge_image/2597.rf.wEH2M6t55GnhQqnRQR1s.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,488,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0489,data/bridge_image/Image_-122-_jpg.rf.plsvTglDzxiKhmz1a2bI.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,1,true,489,768,768,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0490,data/bridge_image/2182.rf.wLYlzBTEUMtywsUDVz8s.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,490,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0491,data/bridge_image/103_9b59d16b-5314-4353-be2a-98cee25a5226_jpg.rf.FxN14NRwz8bqsGOvRBZE.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,4,true,491,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0492,data/bridge_image/103_94f4dbe9-ec46-42d8-a170-2bf1d69d7e4e_jpg.rf.SpjzzMg4xpn7GUOU3iua.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,1,true,492,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0493,data/bridge_image/103_18c309f4-90aa-4412-b84d-28f8c7c08bea_jpg.rf.v6fGDuzUNF2LQXzuOf7q.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,2,true,493,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0494,data/bridge_image/2079.rf.GhW9qJ3975RY8TZD6GoW.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,494,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0495,data/bridge_image/1637.rf.GnSpZ44YzFbIdPB062xg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,495,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0496,data/bridge_image/104_9a05b8c0-e07e-421c-b5de-b3fdeb59453e_jpg.rf.H0zGGzArksdKXTXkcAG8.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,496,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0497,data/bridge_image/104_679e216f-da4a-4bf6-b573-aeda3bbd7385_jpg.rf.HnSaWqG9QVGNEF24vKH4.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,497,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0498,data/bridge_image/2301.rf.7fWGj9goncA7eGPbh9gW.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,2,true,498,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0499,data/bridge_image/103_9efb0cc6-cf44-450e-8b63-3ba9b471c58c_jpg.rf.iigZ1jbZVQ7VuDhJK42a.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,1,true,499,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0500,data/bridge_image/104_41c7f39d-ba57-4f4b-ad1e-b8fbed750a91_jpg.rf.ynt6EtgPfUB5TKCGBU5T.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,500,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0501,data/bridge_image/Image_-544-_jpg.rf.q5DIjwSSFAN3zWcuDL3p.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,spalling,high,visible bridge surface,1,true,501,448,448,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0502,data/bridge_image/exposure-82-_jpg.rf.kjrF2wNwhHo3Oi0KAqTg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,502,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0503,data/bridge_image/Image_-175-_jpg.rf.liL5BktxI5Ev4DRltCQ6.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,3,true,503,768,768,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0504,data/bridge_image/2119.rf.kC63X5m4pcyTJsMwkD9v.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,504,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0505,data/bridge_image/103_18c84627-3c58-4f59-b4f1-8ae43b8872b9_jpg.rf.Ss9bu2t8g0reU6LQ4QW6.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,3,true,505,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0506,data/bridge_image/Image_-263-_jpg.rf.3G4ALnZnpLJUXzEdH61d.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,corrosion,moderate,visible bridge surface,1,true,506,768,768,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,20,true,507,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0508,data/bridge_image/104_7bb501ee-53b0-40f7-9db3-d12b5a3aef9f_jpg.rf.4bCH4d2MEQgcXcGr7Wbs.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,508,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0509,data/bridge_image/103_29c76b1b-8bd3-4b9e-9e5e-edcf7cc5c4c8_jpg.rf.1r1fqn3xNOmaXhkfwoHS.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,4,true,509,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0510,data/bridge_image/1779.rf.G1MTLDU0WuJ1BYT5JYMp.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,2,true,510,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0511,data/bridge_image/103_78a9b4a4-0614-11ec-b319-a85e4515a1df_jpg.rf.PO7m2HKGggdmdWYw1kLB.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,leak,moderate,visible bridge surface,13,true,511,2560,1440,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0512,data/bridge_image/2172.rf.GHYPxXMQOYTWqGDcJhzb.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,crack,moderate,visible bridge surface,1,true,512,416,416,Real annotated bridge image converted from COCO annotations.
REAL-BRIDGE-IMG-0513,data/bridge_image/104_792d5b98-dda4-4144-883d-a2a126ffaa7b_jpg.rf.GKCyNeRhrZ9CDFudLwh2.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,exposed_rebar,high,visible bridge surface,1,true,513,2560,1440,Real annotated bridge image converted from COCO annotations.
